time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-21T02:10:42.233Z,9.1371,93.367,10,4.5,mb,22,111,8.455,0.89,us,us6000kp4j,2023-08-26T20:54:19.040Z,"287 km SSE of Port Blair, India",earthquake,11.11,1.92,0.171,10,reviewed,us,us
2023-06-18T02:58:22.953Z,35.614,79.772,13.774,4.5,mb,40,57,5.595,0.97,us,us7000k9ab,2023-08-26T20:54:21.040Z,"77 km S of Kashitashi, China",earthquake,8.55,4.268,0.094,33,reviewed,us,us
2023-06-17T16:14:26.397Z,35.6797,79.7754,10,4.6,mb,50,86,5.53,1,us,us7000k983,2023-08-21T04:19:20.040Z,"70 km S of Kashitashi, China",earthquake,8.91,1.88,0.074,55,reviewed,us,us
2023-06-16T04:46:11.360Z,24.7339,92.0224,10,5,mb,79,60,5.014,0.91,us,us7000k8uw,2023-08-21T04:19:04.040Z,"India-Bangladesh border region",earthquake,6.71,1.839,0.061,86,reviewed,us,us
2023-06-13T20:50:56.444Z,33.0446,75.948,14.274,4.6,mb,145,46,2.323,0.87,us,us7000k89b,2023-08-21T04:18:50.040Z,"22 km ENE of Bhadarwāh, India",earthquake,8.05,3.773,0.048,138,reviewed,us,us
2023-06-13T08:03:40.348Z,33.1191,75.9074,10,5.2,mww,121,23,2.271,0.79,us,us7000k850,2023-08-21T04:18:46.040Z,"23 km NE of Bhadarwāh, India",earthquake,7.16,1.72,0.069,20,reviewed,us,us
2023-06-08T18:34:41.265Z,33.039,84.756,12.384,4.6,mb,64,49,9.267,0.9,us,us7000k76x,2023-08-12T17:15:10.040Z,"western Xizang",earthquake,7.84,4.048,0.063,75,reviewed,us,us
2023-06-07T09:53:50.779Z,16.8861,95.5462,10,4.8,mb,77,100,2.931,0.55,us,us7000k6tu,2023-08-12T17:15:06.040Z,"20 km SSW of Nyaungdon, Myanmar",earthquake,6.95,1.838,0.075,54,reviewed,us,us
2023-06-05T02:09:45.778Z,12.8765,95.4751,10,4.6,mb,43,69,3.853,0.96,us,us7000k6bt,2023-08-12T17:15:02.040Z,"Andaman Islands, India region",earthquake,9.92,1.888,0.096,32,reviewed,us,us
2023-05-29T02:33:31.480Z,26.7587,92.4485,10,4.9,mb,143,80,3.157,0.74,us,us7000k4q0,2023-08-14T15:18:58.836Z,"6 km NNW of Dhekiajuli, India",earthquake,8.19,1.808,0.051,122,reviewed,us,us
2023-05-29T02:18:17.682Z,13.407,94.1485,10,4.6,mb,73,70,4.928,0.41,us,us7000k4px,2023-08-05T22:07:38.040Z,"244 km NE of Bamboo Flat, India",earthquake,7.46,1.733,0.075,52,reviewed,us,us
2023-05-28T18:51:22.818Z,28.6722,91.4759,10,4.5,mb,83,53,1.072,0.86,us,us7000k4ne,2023-08-05T22:07:37.040Z,"Eastern Xizang",earthquake,5.99,1.773,0.072,56,reviewed,us,us
2023-05-28T12:56:53.671Z,34.4416,70.4644,55.324,4.7,mb,53,145,1.178,0.53,us,us7000k4m8,2023-08-05T22:07:37.040Z,"2 km NE of Jalālābād, Afghanistan",earthquake,6.97,7.821,0.076,53,reviewed,us,us
2023-05-27T21:36:33.057Z,27.0688,92.6797,10,4.5,mb,26,116,2.96,0.64,us,us7000k4iq,2023-07-29T22:00:44.040Z,"25 km N of Rangāpāra, India",earthquake,7.59,1.597,0.163,11,reviewed,us,us
2023-05-22T05:43:27.382Z,36.37,71.173,106.164,4.9,mww,134,57,2.521,0.48,us,us6000kdtp,2023-07-29T22:00:27.040Z,"47 km SW of Ashkāsham, Afghanistan",earthquake,6.94,6.403,0.093,11,reviewed,us,us
2023-05-11T20:44:56.551Z,21.6539,93.1376,51.123,4.5,mb,69,54,1.72,0.98,us,us6000kb7z,2023-07-22T19:16:53.040Z,"94 km S of Saiha, India",earthquake,7.61,6.093,0.068,63,reviewed,us,us
2023-05-09T13:42:18.282Z,10.972,92.0333,10,5.1,mb,110,64,0.973,1.01,us,us6000kalp,2023-07-22T19:16:30.040Z,"109 km SW of Port Blair, India",earthquake,5.93,1.623,0.057,99,reviewed,us,us
2023-05-03T09:51:20.143Z,36.4988,70.7311,194.44,5.3,mww,198,28,2.39,0.59,us,us7000jxqb,2023-07-15T22:11:05.040Z,"41 km SSW of Jurm, Afghanistan",earthquake,6.84,6.303,0.068,21,reviewed,us,us
2023-04-30T06:56:56.920Z,23.0061,94.3511,94.415,4.6,mb,135,47,3.342,0.66,us,us7000jx4v,2023-07-15T22:10:35.040Z,"69 km E of Falam, Myanmar",earthquake,7.77,6.484,0.04,186,reviewed,us,us
2023-04-28T20:07:01.518Z,8.2568,94.1308,17.972,4.9,mb,135,32,4.108,0.77,us,us7000jwsv,2023-07-11T01:45:03.040Z,"292 km NNW of Sabang, Indonesia",earthquake,6.81,2.507,0.047,147,reviewed,us,us
2023-04-27T19:45:53.627Z,29.6212,81.5483,10,5.1,mb,75,59,3.746,0.72,us,us7000jwdq,2023-07-11T01:44:47.040Z,"72 km NE of Dipayal, Nepal",earthquake,8.55,1.816,0.037,241,reviewed,us,us
2023-04-27T18:13:51.853Z,29.5729,81.5302,10,4.5,mb,78,167,4.907,0.68,us,us7000jwcr,2023-07-11T01:44:46.040Z,"66 km ENE of Dipayal, Nepal",earthquake,10.23,1.868,0.075,52,reviewed,us,us
2023-04-26T06:34:03.114Z,4.5264,95.1193,68.432,4.6,mb,40,138,1.95,0.44,us,us7000jvyr,2023-07-11T01:45:27.040Z,"114 km SSW of Banda Aceh, Indonesia",earthquake,4.69,8.155,0.103,28,reviewed,us,us
2023-04-26T02:56:25.756Z,4.7731,95.4679,82.536,4.9,mb,65,90,1.542,0.58,us,us7000jvxv,2023-07-11T01:45:30.040Z,"86 km S of Banda Aceh, Indonesia",earthquake,7.7,6.176,0.072,60,reviewed,us,us
2023-04-24T10:58:31.943Z,9.3625,93.8685,10,5,mb,68,36,5.118,0.82,us,us6000k6r8,2023-07-11T01:44:41.040Z,"Nicobar Islands, India region",earthquake,6.79,1.77,0.078,53,reviewed,us,us
2023-04-23T16:27:48.460Z,30.3208,70.9766,10,4.8,mb,40,87,3.849,0.43,us,us6000k6kk,2023-07-11T01:44:40.040Z,"16 km S of Kot Addu, Pakistan",earthquake,10.49,1.906,0.088,40,reviewed,us,us
2023-04-13T03:21:19.466Z,8.9297,93.8956,10,4.9,mww,61,66,4.763,0.64,us,us6000k3z1,2023-06-17T21:36:50.040Z,"Nicobar Islands, India region",earthquake,8.48,1.799,0.086,13,reviewed,us,us
2023-04-11T04:52:34.595Z,36.2421,69.3989,38.828,4.5,mb,50,61,1.722,0.61,us,us6000k3f6,2023-06-17T21:36:45.040Z,"30 km NE of Nahrīn, Afghanistan",earthquake,5.82,4.553,0.067,65,reviewed,us,us
2023-04-11T03:37:15.356Z,36.5582,70.9436,204.637,4.5,mb,72,72,2.54,0.63,us,us6000k3ez,2023-06-17T21:36:45.040Z,"Hindu Kush region, Afghanistan",earthquake,3.99,6.226,0.053,102,reviewed,us,us
2023-04-11T02:08:29.426Z,9.1853,93.979,10,4.5,mb,52,58,2.739,0.66,us,us6000k3eg,2024-01-18T19:45:44.410Z,"Nicobar Islands, India region",earthquake,8.46,1.804,0.118,21,reviewed,us,us
2023-04-10T17:12:17.347Z,8.9365,93.6767,9.968,4.9,mb,52,62,2.854,0.77,us,us6000k53g,2024-01-18T19:45:32.636Z,"Nicobar Islands, India region",earthquake,8.45,4.439,0.106,28,reviewed,us,us
2023-04-10T17:11:50.820Z,9.0663,93.9297,13.852,4.8,mb,58,72,2.825,0.8,us,us6000k3b7,2023-06-17T21:36:44.040Z,"Nicobar Islands, India region",earthquake,7.97,3.654,0.078,51,reviewed,us,us
2023-04-10T11:21:22.777Z,8.9611,93.7674,10.028,4.5,mb,38,107,2.861,0.41,us,us6000k39m,2023-06-17T21:36:43.040Z,"Nicobar Islands, India region",earthquake,6.84,4.615,0.121,20,reviewed,us,us
2023-04-10T00:54:56.108Z,9.1564,93.8198,10,4.6,mb,33,104,2.7,0.76,us,us6000k52k,2023-06-17T21:36:57.040Z,"Nicobar Islands, India region",earthquake,7.31,1.729,0.152,13,reviewed,us,us
2023-04-10T00:46:37.010Z,22.9943,94.8376,141.241,4.6,mb,86,35,2.964,0.64,us,us6000k36y,2023-06-17T21:36:42.040Z,"84 km SSE of Mawlaik, Myanmar",earthquake,7.84,5.359,0.081,45,reviewed,us,us
2023-04-09T20:55:58.001Z,9.0116,93.9224,10,5.2,mww,136,37,2.872,0.74,us,us6000k34r,2023-06-17T21:36:41.040Z,"Nicobar Islands, India region",earthquake,4.17,1.664,0.093,11,reviewed,us,us
2023-04-09T12:17:33.607Z,8.966,93.9695,10,5.7,mww,115,40,4.745,0.7,us,us6000k314,2023-06-17T21:36:40.040Z,"Nicobar Islands, India region",earthquake,7.64,1.836,0.071,19,reviewed,us,us
2023-04-09T10:38:58.795Z,9.0886,93.9474,10,4.9,mb,68,45,2.812,0.4,us,us6000k4gl,2023-06-17T21:36:53.040Z,"Nicobar Islands, India region",earthquake,6.77,1.819,0.061,86,reviewed,us,us
2023-04-09T10:31:20.479Z,8.9326,93.9552,10,5.5,mww,120,45,2.957,0.66,us,us6000k2zy,2024-01-18T19:45:12.009Z,"Nicobar Islands, India region",earthquake,7.04,1.828,0.053,34,reviewed,us,us
2023-04-09T09:29:47.096Z,9.0979,93.9434,10.438,4.6,mb,54,69,2.802,0.44,us,us6000k2zp,2023-06-17T21:36:40.040Z,"Nicobar Islands, India region",earthquake,8.24,4.347,0.078,49,reviewed,us,us
2023-04-09T08:14:50.840Z,8.9963,93.8953,10,4.5,mb,30,77,6.896,0.35,us,us6000k4gg,2024-01-18T19:45:06.815Z,"Nicobar Islands, India region",earthquake,11.48,1.887,0.128,21,reviewed,us,us
2023-04-09T07:46:14.580Z,9.096,94.0003,10,5.3,mww,160,43,4.828,0.48,us,us6000k2z6,2023-06-17T21:36:40.040Z,"Nicobar Islands, India region",earthquake,7.65,1.836,0.057,30,reviewed,us,us
2023-04-08T11:06:11.514Z,9.1273,93.9306,8.194,4.6,mb,99,38,2.771,0.58,us,us6000k2uv,2024-01-18T19:44:49.252Z,"Nicobar Islands, India region",earthquake,6.06,2.718,0.068,74,reviewed,us,us
2023-04-06T18:02:15.237Z,34.5635,82.0503,10,4.6,mb,105,47,7.287,0.88,us,us6000k2hq,2023-06-13T03:12:38.040Z,"western Xizang",earthquake,7.95,1.785,0.063,75,reviewed,us,us
2023-04-04T17:17:42.936Z,9.058,93.9052,9.989,5,mww,123,44,2.823,0.68,us,us6000k1zc,2023-06-13T03:13:01.040Z,"Nicobar Islands, India region",earthquake,7.62,3.362,0.098,10,reviewed,us,us
2023-04-01T05:42:20.397Z,27.6685,86.1761,10,4.5,mb,37,84,0.806,0.62,us,us6000k1b0,2023-06-03T22:06:16.040Z,"38 km SSE of Kodāri̇̄, Nepal",earthquake,6.89,1.919,0.086,40,reviewed,us,us
2023-03-26T02:53:27.392Z,5.2809,94.4639,51.788,4.5,mb,45,168,2.474,0.74,us,us7000jmsl,2023-06-03T22:06:24.040Z,"100 km WSW of Banda Aceh, Indonesia",earthquake,10.71,7.096,0.093,34,reviewed,us,us
2023-03-21T16:47:23.626Z,36.523,70.943,192,6.5,mww,164,12,2.512,0.94,us,us7000jln7,2023-10-22T17:50:55.996Z,"40 km SSE of Jurm, Afghanistan",earthquake,6.23,1.842,0.057,30,reviewed,us,us
2023-03-18T00:00:54.160Z,36.5189,69.8936,163.474,4.9,mww,115,21,2.092,0.81,us,us7000jkzj,2023-05-20T23:20:35.040Z,"Hindu Kush region, Afghanistan",earthquake,5.52,5.251,0.086,13,reviewed,us,us
2023-03-17T10:39:39.278Z,30.7663,96.0896,10,5,mww,137,35,9.891,0.47,us,us7000jktb,2023-05-20T23:20:32.040Z,"111 km WSW of Qamdo, China",earthquake,4,1.84,0.098,10,reviewed,us,us
2023-03-15T02:32:21.344Z,34.9914,81.3504,17.045,4.7,mb,58,78,6.819,0.46,us,us7000jjzm,2023-05-20T23:20:24.040Z,"172 km SSW of Aqqan, China",earthquake,7.92,3.8,0.063,77,reviewed,us,us
2023-03-12T11:43:43.297Z,24.276,94.7151,113.11,4.6,mb,77,48,4.097,0.43,us,us7000jjbm,2023-05-20T23:20:17.040Z,"74 km ESE of Wāngjing, India",earthquake,2.94,6.734,0.06,83,reviewed,us,us
2023-03-12T11:33:58.096Z,36.5092,70.9383,160.685,4.6,mb,89,73,2.499,0.56,us,us7000jjbk,2023-05-20T23:20:17.040Z,"40 km SSE of Jurm, Afghanistan",earthquake,6.6,6.858,0.041,178,reviewed,us,us
2023-03-07T11:11:46.454Z,13.3077,92.4291,10,4.9,mb,98,82,6.589,0.5,us,us7000jhvh,2023-05-15T02:50:20.040Z,"180 km N of Bamboo Flat, India",earthquake,6.36,1.85,0.067,71,reviewed,us,us
2023-03-05T23:37:11.420Z,7.6244,91.7592,10,5.1,mww,82,65,5.678,0.54,us,us7000jhj3,2023-05-15T02:50:33.040Z,"Nicobar Islands, India region",earthquake,8.29,1.808,0.086,13,reviewed,us,us
2023-03-02T15:04:26.543Z,16.1726,93.3461,10,4.5,mb,32,67,5.809,1.08,us,us7000jih3,2023-05-08T02:00:21.040Z,"162 km WSW of Pathein, Myanmar",earthquake,9.85,1.861,0.145,17,reviewed,us,us
2023-02-22T12:01:40.534Z,3.4848,95.6365,34.959,4.6,mb,39,146,2.17,0.57,us,us6000jqsz,2023-04-29T21:57:26.040Z,"90 km SW of Meulaboh, Indonesia",earthquake,8.55,6.057,0.114,23,reviewed,us,us
2023-02-22T09:31:56.373Z,9.2648,93.945,11.02,4.5,mb,37,136,5.629,0.68,us,us7000jgtv,2023-04-29T21:57:25.040Z,"296 km SSE of Port Blair, India",earthquake,10.59,5.132,0.122,20,reviewed,us,us
2023-02-22T08:00:22.588Z,29.6254,81.5737,20.937,4.8,mb,77,52,3.728,0.73,us,us6000jqqz,2023-04-29T21:57:25.040Z,"70 km WNW of Jumla, Nepal",earthquake,9.15,4.447,0.064,76,reviewed,us,us
2023-02-21T17:05:11.551Z,31.7809,93.5414,16.796,4.5,mb,91,74,6.975,0.59,us,us6000jql1,2023-04-29T21:57:22.040Z,"144 km ENE of Nagqu, China",earthquake,8.34,4.262,0.065,74,reviewed,us,us
2023-01-31T04:49:06.032Z,24.5866,94.459,69.006,4.6,mb,76,75,3.207,0.8,us,us6000jkh1,2023-04-13T21:53:12.040Z,"40 km E of W?ngjing, India",earthquake,7.54,5.868,0.053,105,reviewed,us,us
2023-01-30T18:45:37.506Z,12.1363,93.5873,107.401,5,mb,93,48,5.837,0.69,us,us6000jkdx,2023-04-13T21:53:11.040Z,"105 km ENE of Port Blair, India",earthquake,6.09,4.575,0.061,89,reviewed,us,us
2023-01-30T17:07:44.514Z,35.7367,79.8867,10,5,mww,122,38,5.835,0.76,us,us6000jkdb,2023-04-13T21:53:11.040Z,"152 km S of Hotan, China",earthquake,7.34,1.723,0.098,10,reviewed,us,us
2023-01-25T16:02:10.186Z,35.7331,79.8502,10,5,mww,206,32,5.806,0.5,us,us6000jj6p,2023-04-11T18:51:31.040Z,"152 km S of Hotan, China",earthquake,8.32,1.746,0.086,13,reviewed,us,us
2023-01-24T08:58:33.123Z,29.5825,81.6638,33.11,5.4,mww,127,39,3.639,0.75,us,us6000jivm,2023-04-27T20:01:02.340Z,"60 km NW of Jumla, Nepal",earthquake,7.63,3.669,0.098,10,reviewed,us,us
2023-01-24T01:12:07.410Z,5.3125,94.2435,35,4.6,mb,20,138,2.694,0.37,us,us6000jlwc,2023-04-11T18:51:44.040Z,"123 km WSW of Banda Aceh, Indonesia",earthquake,11.53,1.958,0.193,8,reviewed,us,us
2023-01-23T13:42:02.771Z,24.8836,93.079,10,5.1,mb,110,42,2.561,0.91,us,us7000j6c8,2023-04-11T18:51:54.040Z,"12 km NE of Lakhipur, India",earthquake,6.02,1.551,0.042,184,reviewed,us,us
2023-01-21T19:25:19.866Z,4.5674,94.9961,58.309,4.5,mb,46,86,2.052,0.84,us,us7000j63x,2023-03-31T19:46:07.040Z,"114 km SSW of Banda Aceh, Indonesia",earthquake,9.33,6.378,0.106,26,reviewed,us,us
2023-01-19T11:34:03.747Z,10.0936,93.5847,10,4.8,mb,33,76,5.871,0.82,us,us6000jjhd,2023-03-31T19:43:37.040Z,"Andaman Islands, India region",earthquake,9.61,1.819,0.184,12,reviewed,us,us
2023-01-19T11:30:42.960Z,35.5464,71.3961,104.372,5.1,mww,115,46,2.176,0.7,us,us7000j5hh,2023-03-31T19:45:23.040Z,"45 km ENE of P?r?n, Afghanistan",earthquake,5.86,4.417,0.08,15,reviewed,us,us
2023-01-05T14:25:53.019Z,36.4738,70.7455,203,6,mww,108,22,2.377,0.73,us,us7000j2b9,2023-03-11T22:51:41.040Z,"44 km S of Jurm, Afghanistan",earthquake,7.14,1.888,0.039,62,reviewed,us,us
2023-01-05T05:51:24.614Z,24.1249,95.8673,10.751,4.5,mb,49,62,3.51,0.43,us,us7000j28c,2023-03-11T22:51:40.040Z,"139 km W of Bhamo, Myanmar",earthquake,5.47,4.535,0.09,36,reviewed,us,us
2023-01-01T06:39:45.016Z,36.5374,70.9078,187.282,4.8,mb,108,37,2.506,0.49,us,us7000j1cr,2023-03-11T22:51:29.040Z,"36 km S of Jurm, Afghanistan",earthquake,6.21,5.592,0.04,194,reviewed,us,us
2023-01-01T05:27:09.979Z,17.4535,93.4248,39.85,4.7,mb,45,85,3.459,0.5,us,us7000j1cd,2023-03-11T22:51:29.040Z,"157 km WNW of Pathein, Myanmar",earthquake,8.67,7.199,0.097,33,reviewed,us,us
2022-12-28T04:18:04.774Z,23.2161,94.14,51.119,4.5,mb,57,110,2.364,0.73,us,us7000j0kh,2024-01-18T19:06:34.655Z,"54 km SSW of Mawlaik, Myanmar",earthquake,9.15,6.398,0.093,34,reviewed,us,us
2022-12-27T20:22:03.128Z,28.4898,83.1553,18.597,4.6,mb,119,58,1.997,0.52,us,us7000j0i3,2023-03-07T18:59:53.040Z,"48 km WNW of B?glung, Nepal",earthquake,8.13,3.731,0.054,117,reviewed,us,us
2022-12-23T01:31:21.071Z,28.4999,83.1015,10,4.5,mb,27,100,2.045,0.65,us,us7000j29h,2023-02-28T23:06:46.040Z,"Nepal",earthquake,10.66,1.894,0.14,15,reviewed,us,us
2022-12-19T17:31:17.786Z,20.0744,95.9786,10,4.5,mb,37,83,0.33,0.61,us,us6000jadi,2023-02-28T23:06:30.040Z,"39 km NNW of Nay Pyi Taw, Myanmar",earthquake,3.24,1.865,0.127,18,reviewed,us,us
2022-12-18T13:29:08.283Z,34.4629,82.5664,10,4.7,mb,87,43,7.037,0.36,us,us6000ja55,2023-02-28T23:06:26.040Z,"western Xizang",earthquake,8.3,1.836,0.065,74,reviewed,us,us
2022-12-16T07:58:32.398Z,21.8211,95.8905,23.982,4.6,mb,51,76,1.495,0.45,us,us6000j9nn,2023-02-18T22:04:15.040Z,"11 km SW of Sagaing, Myanmar",earthquake,6.54,4.784,0.097,32,reviewed,us,us
2022-12-14T20:46:31.402Z,21.8573,95.8778,10,4.8,mwr,87,54,1.528,0.6,us,us6000j99a,2023-02-18T22:04:11.040Z,"10 km WSW of Sagaing, Myanmar",earthquake,6.08,1.011,0.098,10,reviewed,us,us
2022-12-13T08:38:58.807Z,6.0908,93.1176,19.266,4.9,mb,47,98,3.906,0.72,us,us6000j8yt,2023-02-18T22:04:07.040Z,"244 km W of Sabang, Indonesia",earthquake,4.16,4.654,0.104,29,reviewed,us,us
2022-12-12T07:18:46.401Z,12.736,93.633,85.927,4.5,mb,53,61,1.381,0.41,us,us6000j8qb,2023-02-18T22:04:05.040Z,"151 km NE of Bamboo Flat, India",earthquake,7.83,2.206,0.1,29,reviewed,us,us
2022-12-09T15:40:44.925Z,26.0254,95.3931,99.202,4.5,mb,41,110,5.445,0.64,us,us6000j86w,2023-02-11T23:03:21.040Z,"Myanmar-India border region",earthquake,11.76,7.041,0.1,29,reviewed,us,us
2022-12-06T19:54:42.494Z,5.5405,89.8244,10,4.5,mb,45,100,6.727,0.8,us,us6000j86n,2023-02-11T23:03:21.040Z,"North Indian Ocean",earthquake,5.74,1.827,0.104,30,reviewed,us,us
2022-12-05T03:02:58.006Z,19.1042,89.8755,45.293,4.9,mww,186,54,5.947,0.48,us,us6000j6yh,2024-01-18T17:32:00.932Z,"Bay of Bengal",earthquake,8.67,5.186,0.098,10,reviewed,us,us
2022-12-03T06:24:03.902Z,34.3699,85.1572,10,4.6,mb,61,50,6.546,0.58,us,us6000j6iu,2023-02-11T23:03:03.040Z,"western Xizang",earthquake,7.67,1.885,0.098,31,reviewed,us,us
2022-12-03T02:59:37.987Z,36.5846,71.4785,90.921,4.5,mb,55,53,0.903,0.9,us,us6000j6hx,2023-02-11T23:03:02.040Z,"12 km SSW of Ashk?sham, Afghanistan",earthquake,6.57,6.2,0.08,46,reviewed,us,us
2022-11-23T08:45:18.130Z,36.5152,70.6088,200.696,4.5,mb,60,71,0.61,0.73,us,us7000irs3,2024-01-18T17:26:14.421Z,"43 km SSW of Jurm, Afghanistan",earthquake,7.65,5.627,0.063,74,reviewed,us,us
2022-11-22T04:35:48.715Z,36.186,77.8163,85.634,4.5,mb,55,98,4.512,0.48,us,us7000irg7,2024-01-18T17:25:42.684Z,"148 km SW of Zangguy, China",earthquake,8.9,6.837,0.102,28,reviewed,us,us
2022-11-18T06:13:18.603Z,33.4826,81.7097,10,4.5,mb,26,85,6.444,0.6,us,us7000iruj,2024-01-18T17:24:07.552Z,"western Xizang",earthquake,6.22,1.903,0.151,13,reviewed,us,us
2022-11-12T14:27:05.131Z,29.3523,81.1777,10,5.2,mww,87,46,3.924,0.54,us,us7000ipbc,2024-01-18T17:21:41.677Z,"25 km ENE of Dipayal, Nepal",earthquake,8.58,1.808,0.098,10,reviewed,us,us
2022-11-12T07:08:11.149Z,36.5158,71.1766,83.718,4.6,mb,46,105,0.776,0.61,us,us7000ip8g,2023-01-28T19:58:08.040Z,"36 km WSW of Ashk?sham, Afghanistan",earthquake,6.9,7.079,0.1,30,reviewed,us,us
2022-11-10T05:01:05.611Z,28.3835,94.4118,15,5.5,mww,182,35,6.722,0.5,us,us7000inqd,2023-01-21T19:27:18.040Z,"16 km SSE of Shi Yomi, India",earthquake,8.34,1.843,0.089,12,reviewed,us,us
2022-11-09T20:59:12.045Z,7.3617,94.2277,9.31,4.7,mb,73,77,3.435,0.61,us,us7000inn2,2023-01-21T19:27:17.040Z,"Nicobar Islands, India region",earthquake,4,3.626,0.076,52,reviewed,us,us
2022-11-08T20:27:22.316Z,29.2917,81.1593,11,5.7,mww,268,13,3.917,0.69,us,us7000incn,2023-01-21T19:27:15.040Z,"Nepal",earthquake,6.94,1.653,0.057,30,reviewed,us,us
2022-11-08T15:22:35.973Z,29.3448,81.1922,10,4.7,mb,55,80,3.91,0.67,us,us7000inan,2023-01-21T19:27:15.040Z,"26 km ENE of Dipayal, Nepal",earthquake,8.65,1.834,0.088,42,reviewed,us,us
2022-11-08T06:27:02.122Z,23.0649,94.5122,105.393,4.7,mb,77,54,3.272,0.39,us,us7000in8j,2023-01-21T19:27:14.040Z,"64 km S of Mawlaik, Myanmar",earthquake,3.05,6.686,0.066,69,reviewed,us,us
2022-11-06T03:03:03.944Z,30.7102,78.5669,22.322,4.6,mb,53,100,5.364,0.75,us,us7000imtm,2023-01-21T19:27:09.040Z,"Uttaranchal, India",earthquake,8.67,1.881,0.098,31,reviewed,us,us
2022-11-01T22:06:54.963Z,33.1963,92.0137,10,5,mb,57,72,6.881,0.62,us,us7000iltn,2023-01-12T23:10:58.040Z,"190 km N of Nagqu, China",earthquake,9.96,1.842,0.055,106,reviewed,us,us
2022-11-01T13:48:21.193Z,32.9696,86.7743,10,4.9,mb,95,42,4.995,0.57,us,us7000ilpj,2024-01-18T17:17:57.790Z,"western Xizang",earthquake,3.77,1.752,0.053,115,reviewed,us,us
2022-11-01T13:09:49.581Z,19.6848,94.5597,68.26,4.6,mb,83,76,1.489,0.4,us,us7000ilpd,2023-01-12T23:10:55.040Z,"64 km SSW of Minbu, Myanmar",earthquake,8.91,6.409,0.059,89,reviewed,us,us
2022-11-01T05:30:54.738Z,4.6109,92.9421,10,4.5,mb,43,108,4.037,0.51,us,us7000ilmv,2023-01-12T23:10:52.040Z,"284 km WSW of Banda Aceh, Indonesia",earthquake,9.36,1.889,0.106,26,reviewed,us,us
2022-10-30T23:02:28.181Z,13.5414,94.2712,10,4.5,mb,23,89,2.395,0.75,us,us7000ildw,2023-01-12T23:10:42.040Z,"264 km NE of Bamboo Flat, India",earthquake,8.65,1.891,0.191,8,reviewed,us,us
2022-10-30T03:41:50.868Z,29.5573,81.0921,10,4.5,mb,26,168,4.074,0.61,us,us7000ila6,2023-01-12T23:10:35.040Z,"36 km NNE of Dipayal, Nepal",earthquake,8.9,1.689,0.164,11,reviewed,us,us
2022-10-21T16:00:43.782Z,24.1894,94.6086,89.761,4.5,mb,47,77,4.077,0.55,us,us6000ivkb,2022-12-31T23:03:47.040Z,"64 km NNE of Mawlaik, Myanmar",earthquake,8.73,8.578,0.104,27,reviewed,us,us
2022-10-20T06:46:55.511Z,11.5884,93.1518,90.086,5.1,mb,101,45,6.556,0.62,us,us6000iv38,2022-12-31T23:03:40.040Z,"45 km E of Port Blair, India",earthquake,8.24,6.45,0.057,100,reviewed,us,us
2022-10-19T09:22:40.123Z,27.894,86.0386,23.943,4.9,mb,51,56,0.679,0.74,us,us6000iut9,2024-01-18T17:13:59.271Z,"10 km SE of Kod?ri??, Nepal",earthquake,6.4,5.545,0.076,54,reviewed,us,us
2022-10-18T12:09:45.297Z,32.3641,78.6637,10,4.5,mb,77,88,4.711,0.61,us,us6000iuid,2022-12-31T23:03:38.040Z,"125 km NE of Sar?han, India",earthquake,7.79,1.842,0.077,50,reviewed,us,us
2022-10-17T08:48:23.111Z,33.5679,81.8588,10,4.7,mb,112,50,6.459,0.33,us,us6000iu98,2024-01-18T17:13:27.836Z,"western Xizang",earthquake,3.66,1.791,0.062,80,reviewed,us,us
2022-10-16T00:52:13.602Z,22.8755,95.9272,10,4.6,mb,71,104,2.335,0.4,us,us6000iu1q,2022-12-31T23:03:34.040Z,"41 km NE of Shwebo, Myanmar",earthquake,7.03,1.888,0.079,48,reviewed,us,us
2022-10-14T13:19:13.983Z,9.1283,94.0138,10,4.5,mb,33,81,2.805,0.57,us,us6000itm8,2022-12-17T22:54:08.040Z,"Nicobar Islands, India region",earthquake,4.17,1.891,0.144,17,reviewed,us,us
2022-10-13T23:58:22.572Z,23.3661,82.4336,10,4.9,mb,102,42,5.108,0.75,us,us6000itig,2022-12-17T22:54:04.040Z,"17 km NW of Baikunthpur, India",earthquake,8.49,1.812,0.048,137,reviewed,us,us
2022-10-07T11:29:46.857Z,7.3762,94.3936,10,4.9,mb,61,122,3.316,0.62,us,us6000irsu,2022-12-10T22:53:41.040Z,"193 km NNW of Sabang, Indonesia",earthquake,6.81,1.655,0.084,44,reviewed,us,us
2022-09-30T02:23:15.751Z,24.7823,94.9256,10,4.6,mb,33,112,0.792,1.05,us,us6000iphx,2022-12-03T22:02:43.040Z,"89 km E of Yairipok, India",earthquake,6.57,1.889,0.182,11,reviewed,us,us
2022-09-29T22:22:36.730Z,23.1002,94.8968,150,5.6,mww,161,20,3.03,0.72,us,us6000ipft,2022-12-03T22:02:42.040Z,"78 km SE of Mawlaik, Myanmar",earthquake,6.97,1.849,0.053,34,reviewed,us,us
